x1,x2
-41.45361160363882,-13.146091717701507
-36.619230436885914,-15.977164766303728
-43.22603166200184,-14.961464669347025
-38.29814795413001,-15.179527368545687
-37.241477976826665,-18.48497070958486
-39.55569861439841,-19.15000641201327
-41.94904895903299,-16.130050133021907
-33.84860447701798,-14.749755718846693
-44.07923474429138,-19.894158197898523
-39.25198508663777,-15.071937230132214
-42.790627824237475,-16.55248851461403
-41.07972410807272,-12.393217258802542
-40.41650235701406,-14.550922615084243
-41.18411370839955,-16.981826182766582
-40.15080819233526,-19.774136582232618
-39.21310525527692,-12.890055759532718
-37.76702327966712,-13.322449915608447
-35.76097623861839,-18.28740763600794
-37.45343386081093,-14.99425136490426
-41.32602709849639,-15.603748087583423
-38.7142137783705,-19.156253441232323
-38.39194827643396,-13.446420033915015
-39.840399381768876,-19.02697499620482
-41.39810844996042,-17.05024760325262
-37.3888167049956,-14.187406096690772
-37.37872185194542,-17.414312731225053
-42.84265999071822,-13.110146425416023
-39.630024217722514,-13.63453621042962
-44.05921850475588,-16.935352619919193
-37.12048008088969,-15.419427295171118
-42.81592194405486,-15.017299246098192
-39.622061798279184,-13.052630826499911
-41.828833222341146,-16.296697627977977
-44.991525110261094,-17.40135094940608
-38.83999305446692,-17.956006985440467
-39.05221366885759,-18.38517792193769
-38.823459323711255,-14.527304533686964
-43.77088868833811,-14.952274474324188
-40.846830996696944,-17.215223024674174
-38.545308859951845,-15.373588361852333
-41.71122258186168,-16.071873898084775
-37.90787416171886,-15.09053490990478
-41.50994683006485,-16.914914732283435
-39.03304329597569,-10.738248605431622
-39.49031185271823,-18.087219052958236
-38.190222795532556,-12.157409670334173
-41.7796492264576,-16.205581631950896
-36.634757401340636,-16.23838141866057
-39.53750235550799,-16.542334540782637
-39.082428300768576,-18.90166640828636
-38.54661974829583,-15.741242571971597
-43.25813674707827,-16.436431426203285
-39.33268877921721,-15.78150219337387
-40.19308879536498,-18.299023599319714
-38.84886328221162,-12.306303731788116
-40.329014819805344,-14.720131574374507
-35.749061379743054,-13.114682810516769
-40.227327836147204,-14.814149159746094
-40.74585445496931,-17.093230246905875
-40.9399924168098,-16.150894503589434
-38.67029921993514,-15.482300944435512
-41.567321651852026,-14.571279688726438
-39.00974800677654,-16.417232273713672
-40.19998062265109,-21.849561921004884
1.8705055416682121,-28.890395683374237
7.627297120815071,-31.843902040865267
7.20378886266346,-33.985825641946846
3.5465959200395534,-27.690830269803282
7.4937518360605875,-29.19448486489341
5.247078899791946,-27.141827180565418
9.275908527369424,-28.013582911379753
5.328856933924081,-29.477879897203373
10.430692003036079,-30.99331201999958
5.648595492299462,-30.873733951114165
6.912983370595129,-28.184580580532025
-0.2439784911944134,-28.7249428261088
4.604421648135679,-29.628348201678016
6.1281991709999355,-26.01212368980225
7.2311380519273225,-27.811207442150735
4.042392991867734,-26.94835820076072
8.446332262960004,-27.674077722393676
5.786098229492281,-26.805163476649685
5.506273669915626,-27.43492585851922
4.904569188884257,-29.918564828082854
6.48761786383504,-26.168993632212796
5.127729240648241,-31.027114342692748
4.796494501546848,-30.11503141175514
8.830482063827342,-29.028561307304436
6.367638484167468,-27.87363900203701
1.019551145371687,-28.421205202815763
4.512686228836178,-24.992339243092825
5.266843249804112,-30.724329523202186
9.543204593574448,-26.91863531000614
6.118717044574114,-28.6907173026266
8.85517951472243,-26.337736549314627
5.2241856382858165,-26.316059336613794
7.30646632362717,-28.89606620335381
7.272116736863991,-28.200465450165687
3.570649035783095,-26.50179908414124
5.74292186170724,-28.295195546858924
3.0773742380153073,-29.900068926919133
6.802148247917286,-27.020139871654724
5.000439574188069,-23.976603661336934
4.572426081983005,-27.79427893225296
6.193086496656479,-27.63744463417939
4.627190849022963,-26.178456590227768
4.431688509098452,-27.89847177915565
7.81224609916571,-29.877626081201214
5.213370075277683,-28.852905511733937
7.8866895999395625,-28.52183699150951
4.576061951163104,-27.204393552190595
10.99976456459733,-30.056141394601106
4.271908420913318,-28.550321355872125
2.9127910895670457,-29.966926493393004
6.825819198068603,-29.398155089511256
4.9635294483059385,-27.77145413952866
5.510137692466862,-26.55177011933829
8.709366542744984,-29.269010343393735
9.701937129455413,-30.817541968545804
5.709189711975322,-30.58026883961788
6.219855165990264,-29.443953710929215
5.9561715515990175,-27.532308005940408
4.602447496434099,-27.260867447213897
6.989017550978119,-29.34585685738164
7.2737887493911275,-31.987626868206853
4.934728862079812,-31.79653809280107
6.911877693522204,-27.15004860816677
6.730412970153447,-27.470508012269637
4.950399898268143,-26.161518633452303
7.704956473774795,-27.708795113365518
4.56262243754348,-28.58808165365442
6.0541905216434655,-26.73267996798802
4.926556027230597,-23.77658104370718
4.8188377316859885,-26.86669397054311
4.995847509656489,-29.06640088435051
9.013289373904582,-29.036877875680705
6.826658576416451,-29.33278936910122
5.7941737340211175,-28.140693734423472
7.389361187033739,-28.085025993202574
7.280400115434727,-28.095824536991625
5.417913607379662,-25.70936768697807
5.332783969488767,-29.247372272325524
10.450552396390282,-28.94304809121437
6.17448970968711,-28.947326997811505
