,userId,movieId,rating,timestamp
133,1,2596,5.0,964981144
134,1,2616,4.0,964983080
135,1,2617,2.0,964982588
136,1,2628,4.0,964980523
137,1,2640,4.0,964982377
138,1,2641,5.0,964982620
139,1,2644,4.0,964983393
140,1,2648,4.0,964983414
141,1,2654,5.0,964983393
142,1,2657,3.0,964983426
143,1,2692,5.0,964981855
144,1,2716,5.0,964983414
145,1,2761,5.0,964982703
146,1,2826,4.0,964980523
147,1,2858,5.0,964980868
148,1,2872,5.0,964981680
149,1,2916,4.0,964982290
150,1,2944,5.0,964981872
151,1,2947,5.0,964982176
152,1,2948,5.0,964982191
153,1,2959,5.0,964983282
154,1,2987,5.0,964982495
155,1,2993,5.0,964982242
156,1,2997,4.0,964980896
157,1,3033,5.0,964983762
158,1,3034,5.0,964982791
159,1,3052,5.0,964981208
160,1,3053,5.0,964984086
161,1,3062,4.0,964981872
162,1,3147,5.0,964983873
163,1,3176,1.0,964983504
164,1,3253,5.0,964981107
165,1,3273,5.0,964983536
166,1,3386,5.0,964983484
167,1,3439,4.0,964981799
168,1,3441,5.0,964982328
169,1,3448,5.0,964984054
170,1,3450,5.0,964981144
171,1,3479,4.0,964981725
172,1,3489,4.0,964981775
173,1,3527,4.0,964982271
174,1,3578,5.0,964980668
175,1,3617,4.0,964980683
176,1,3639,4.0,964982271
177,1,3671,5.0,964981589
178,1,3702,5.0,964983737
179,1,3703,5.0,964981909
180,1,3729,5.0,964982363
181,1,3740,4.0,964982417
182,1,3793,5.0,964981855
183,1,3809,4.0,964981220
184,1,4006,4.0,964982903
185,1,5060,5.0,964984002
186,2,318,3.0,1445714835
187,2,333,4.0,1445715029
188,2,3578,4.0,1445714885
189,2,6874,4.0,1445714952
190,2,46970,4.0,1445715013
191,2,48516,4.0,1445715064
192,2,58559,4.5,1445715141
193,2,60756,5.0,1445714980
194,2,68157,4.5,1445715154
195,2,74458,4.0,1445714926
196,2,77455,3.0,1445714941
197,2,80489,4.5,1445715340
198,2,80906,5.0,1445715172
199,2,89774,5.0,1445715189
200,2,91529,3.5,1445714891
201,2,91658,2.5,1445714938
202,2,99114,3.5,1445714874
203,2,106782,5.0,1445714966
204,2,109487,3.0,1445715145
205,2,114060,2.0,1445715276
206,2,115713,3.5,1445714854
207,2,122882,5.0,1445715272
208,2,131724,5.0,1445714851
209,3,31,0.5,1306463578
210,3,527,0.5,1306464275
211,3,647,0.5,1306463619
212,3,688,0.5,1306464228
213,3,849,5.0,1306463611
214,3,914,0.5,1306463567
215,3,1093,0.5,1306463627
216,3,1124,0.5,1306464216
217,3,1263,0.5,1306463569
218,3,1275,3.5,1306463323
219,3,1302,0.5,1306464189
220,3,1371,3.0,1306463561
221,3,1587,4.5,1306464003
222,3,2080,0.5,1306463572
223,3,2090,0.5,1306464261
224,3,2105,2.0,1306463559
225,3,2288,4.0,1306463631
226,3,2424,0.5,1306464293
227,3,2851,5.0,1306463925
228,3,3024,4.5,1306464054
229,3,3210,0.5,1306463638
230,3,3703,5.0,1306463603
231,3,3949,0.5,1306464245
232,3,4518,5.0,1306463770
233,3,5048,0.5,1306464284
234,3,5181,5.0,1306463718
235,3,5746,5.0,1306463708
236,3,5919,5.0,1306463825
237,3,6238,0.5,1306464204
238,3,70946,5.0,1306463815
239,3,72378,0.5,1306464164
240,4,21,3.0,986935199
241,4,32,2.0,945173447
242,4,45,3.0,986935047
243,4,52,3.0,964622786
244,4,58,3.0,964538444
245,4,106,4.0,986848784
246,4,125,5.0,964622758
247,4,126,1.0,986848920
248,4,171,3.0,945078428
249,4,176,5.0,964622565
250,4,215,5.0,945079078
251,4,222,1.0,945629040
252,4,232,5.0,964622684
253,4,235,2.0,945173513
254,4,247,3.0,986848894
255,4,260,5.0,945079259
256,4,265,5.0,964538468
257,4,296,1.0,945173350
258,4,319,5.0,945079182
259,4,342,5.0,964538500
260,4,345,4.0,945629063
261,4,348,4.0,964622786
262,4,351,3.0,986934901
263,4,357,3.0,964623306
264,4,368,4.0,945078690
265,4,441,1.0,986934915
266,4,450,2.0,986848828
267,4,457,5.0,945079259
268,4,475,5.0,945174290
269,4,492,5.0,945079872
270,4,538,5.0,945078636
271,4,539,1.0,964538832
272,4,588,4.0,945079670
273,4,593,5.0,964539986
274,4,595,3.0,986848609
275,4,599,2.0,945078587
276,4,608,5.0,964540008
277,4,648,3.0,945079906
278,4,708,4.0,986935230
279,4,759,3.0,945078601
280,4,892,4.0,964622714
281,4,898,5.0,964623347
282,4,899,4.0,945079653
283,4,902,4.0,945078446
284,4,904,4.0,945079837
285,4,908,5.0,945173902
286,4,910,5.0,945173989
287,4,912,5.0,945173902
288,4,914,5.0,945079670
289,4,919,5.0,945079521
290,4,937,3.0,986849085
291,4,1025,4.0,945079232
292,4,1046,5.0,945173654
293,4,1057,3.0,964540578
294,4,1060,2.0,986934819
295,4,1073,4.0,945079483
296,4,1077,5.0,945173692
297,4,1079,2.0,945078946
298,4,1084,5.0,945079259
299,4,1086,5.0,964539723
300,4,1094,3.0,964538500
301,4,1103,5.0,964539723
302,4,1136,5.0,986934625
303,4,1179,4.0,964539180
304,4,1183,1.0,964778513
305,4,1196,5.0,964538763
306,4,1197,5.0,964538763
307,4,1198,3.0,964538728
308,4,1199,2.0,945078967
309,4,1203,5.0,945174025
310,4,1211,1.0,964539205
311,4,1213,4.0,945079729
312,4,1219,4.0,964539961
313,4,1250,5.0,945174008
314,4,1259,4.0,964538728
315,4,1265,4.0,964622684
316,4,1279,2.0,986934832
317,4,1282,5.0,945079653
318,4,1283,5.0,945078690
319,4,1291,4.0,964538763
320,4,1304,3.0,945078467
321,4,1466,4.0,945173492
322,4,1500,4.0,964622830
323,4,1517,4.0,945079790
324,4,1580,3.0,986935244
325,4,1597,1.0,945079906
326,4,1617,2.0,945079837
327,4,1641,4.0,964622758
328,4,1704,1.0,945629015
329,4,1719,4.0,945079956
330,4,1732,4.0,945079889
331,4,1733,5.0,945079143
332,4,1734,3.0,964539357
333,4,1834,5.0,945174134
334,4,1883,4.0,964622642
335,4,1907,3.0,964540505
336,4,1914,4.0,964622714
337,4,1916,1.0,986934786
338,4,1923,3.0,986934870
339,4,1947,5.0,945079653
340,4,1966,2.0,964622684
341,4,1967,5.0,945078967
342,4,1968,4.0,986934786
343,4,2019,2.0,945078690
344,4,2076,4.0,945079052
345,4,2078,5.0,945079521
346,4,2109,4.0,986935016
347,4,2150,5.0,986934738
348,4,2186,5.0,945174008
349,4,2204,5.0,964540008
350,4,2336,2.0,964538964
351,4,2359,4.0,964622590
352,4,2390,5.0,945079164
353,4,2395,3.0,964623306
354,4,2467,4.0,945079858
355,4,2571,1.0,945173385
356,4,2583,5.0,945078863
357,4,2599,5.0,964622684
358,4,2628,1.0,986848894
359,4,2683,4.0,945079790
360,4,2692,5.0,945079013
361,4,2762,4.0,964539986
362,4,2763,1.0,964778621
363,4,2770,2.0,945173553
364,4,2791,5.0,964539628
365,4,2843,5.0,945078814
366,4,2858,5.0,964539140
367,4,2874,4.0,986935016
368,4,2921,4.0,945078708
369,4,2926,5.0,986934870
370,4,2973,2.0,945078946
371,4,2997,4.0,986848610
372,4,3060,4.0,986934884
373,4,3079,3.0,964778197
374,4,3083,5.0,964622487
375,4,3160,4.0,964539121
376,4,3176,4.0,964539771
377,4,3204,4.0,964539828
378,4,3255,4.0,964623306
379,4,3317,4.0,986934498
380,4,3358,3.0,964622758
381,4,3365,5.0,964538329
382,4,3386,4.0,964539395
383,4,3481,2.0,964538243
384,4,3489,1.0,986848908
385,4,3508,5.0,964538351
386,4,3591,1.0,986935199
387,4,3788,3.0,964539085
388,4,3809,3.0,986936207
389,4,3851,5.0,986849180
390,4,3897,4.0,986934465
391,4,3911,3.0,986849149
392,4,3967,4.0,986849164
393,4,3996,4.0,986849130
394,4,4014,1.0,986849254
395,4,4020,3.0,986848856
396,4,4021,4.0,986849180
397,4,4029,3.0,986849226
398,4,4034,5.0,986848753
399,4,4121,4.0,986934901
400,4,4144,3.0,986848685
401,4,4166,3.0,986848700
402,4,4239,5.0,986848685
403,4,4246,4.0,1007574542
404,4,4252,3.0,1007569465
405,4,4260,2.0,1007569424
406,4,4308,1.0,1007569465
407,4,4347,4.0,1007569586
408,4,4381,3.0,1007574509
409,4,4641,1.0,1007569586
410,4,4741,3.0,1007574532
411,4,4765,5.0,1007569445
412,4,4967,5.0,1007569424
413,5,1,4.0,847434962
414,5,21,4.0,847435238
415,5,34,4.0,847434881
416,5,36,4.0,847435292
417,5,50,4.0,847434881
418,5,110,4.0,847434880
419,5,150,3.0,847434748
420,5,153,3.0,847434802
421,5,232,4.0,847435292
422,5,247,5.0,847435337
423,5,253,3.0,847435292
424,5,261,4.0,847435238
425,5,266,1.0,847435311
426,5,290,5.0,847435311
427,5,316,2.0,847434832
428,5,318,3.0,847434880
429,5,344,3.0,847434802
430,5,349,3.0,847434832
431,5,364,3.0,847434882
432,5,367,4.0,847435129
433,5,380,2.0,847434748
434,5,457,4.0,847434801
435,5,474,4.0,847435337
436,5,475,5.0,847435311
437,5,515,3.0,847435129
438,5,534,3.0,847435311
439,5,588,4.0,847434801
440,5,589,3.0,847435258
441,5,590,5.0,847434747
442,5,592,3.0,847434747
443,5,594,5.0,847435238
444,5,595,5.0,847434832
445,5,596,5.0,847435292
446,5,597,3.0,847434962
447,5,608,3.0,847435258
448,6,2,4.0,845553522
449,6,3,5.0,845554296
450,6,4,3.0,845554349
451,6,6,4.0,845553757
452,6,7,4.0,845554264
453,6,8,3.0,845555281
454,6,10,3.0,845553253
455,6,11,4.0,845553489
456,6,15,4.0,845554505
457,6,16,4.0,845553819
458,6,17,4.0,845553559
459,6,21,2.0,845553382
460,6,22,5.0,845553875
461,6,24,4.0,845554397
462,6,25,3.0,845553695
463,6,26,4.0,845555362
464,6,32,4.0,845553426
465,6,34,4.0,845553354
466,6,36,5.0,845553726
467,6,41,4.0,845554962
468,6,43,4.0,845555607
469,6,45,3.0,845553907
470,6,46,4.0,845554551
471,6,47,4.0,845553317
472,6,54,4.0,845555402
473,6,60,4.0,845554263
474,6,61,4.0,845555454
475,6,62,4.0,845553660
476,6,65,3.0,845555070
477,6,66,3.0,845555151
478,6,76,4.0,845555317
479,6,79,3.0,845554907
480,6,88,2.0,845555694
481,6,89,4.0,845555124
482,6,92,4.0,845555454
483,6,93,4.0,845554584
484,6,95,4.0,845553559
485,6,102,1.0,845555436
486,6,104,4.0,845554349
487,6,105,3.0,845553757
488,6,110,5.0,845553283
489,6,112,4.0,845553994
490,6,113,3.0,845556257
491,6,126,3.0,845555342
492,6,135,3.0,845554987
493,6,140,3.0,845555024
494,6,145,4.0,845553966
495,6,146,4.0,845555607
496,6,150,4.0,845553110
497,6,151,4.0,845553586
498,6,153,3.0,845553146
499,6,158,4.0,845553660
500,6,159,3.0,845555006
501,6,160,5.0,845553457
502,6,161,3.0,845553253
503,6,163,3.0,845553907
504,6,165,3.0,845553146
505,6,168,5.0,845553695
506,6,171,3.0,845555402
507,6,177,3.0,845554931
508,6,179,1.0,845555362
509,6,180,2.0,845555006
510,6,181,3.0,845553938
511,6,185,3.0,845553283
512,6,186,3.0,845553619
513,6,189,3.0,845556241
514,6,191,2.0,845554931
515,6,195,4.0,845554455
516,6,196,3.0,845553586
517,6,204,3.0,845553619
518,6,208,3.0,845553253
519,6,209,3.0,845556106
520,6,212,4.0,845556181
521,6,217,3.0,845555382
522,6,218,2.0,845553994
523,6,219,3.0,845556131
524,6,222,4.0,845554024
525,6,224,3.0,845553794
526,6,225,4.0,845553381
527,6,230,5.0,845553966
528,6,231,3.0,845553174
529,6,234,2.0,845554176
530,6,236,4.0,845553559
531,6,237,4.0,845553875
532,6,239,3.0,845554987
533,6,240,3.0,845555571
534,6,243,3.0,845555588
535,6,248,5.0,845554263
536,6,250,4.0,845555588
537,6,251,3.0,845556257
538,6,252,4.0,845553619
539,6,253,3.0,845553283
540,6,256,3.0,845553726
541,6,257,5.0,845554176
542,6,258,3.0,845555172
543,6,261,4.0,845553695
544,6,262,5.0,845554551
545,6,266,3.0,845553457
546,6,267,3.0,845554376
547,6,270,3.0,845555172
548,6,273,3.0,845553875
549,6,274,4.0,845555151
550,6,276,4.0,845553907
551,6,279,3.0,845555436
552,6,281,4.0,845554320
553,6,282,3.0,845553522
554,6,288,2.0,845553283
555,6,289,3.0,845554455
556,6,291,3.0,845555571
557,6,292,4.0,845553253
558,6,293,3.0,845553660
559,6,296,2.0,845553110
560,6,302,3.0,845555436
561,6,303,3.0,845554099
562,6,304,4.0,845555546
563,6,310,3.0,845556119
564,6,312,1.0,845555151
565,6,313,3.0,845555546
566,6,314,5.0,845554603
567,6,315,4.0,845553522
568,6,316,5.0,845553174
569,6,318,5.0,845553200
570,6,327,1.0,845554062
571,6,330,3.0,845555071
572,6,332,3.0,845555046
573,6,333,5.0,845553757
574,6,337,5.0,845553586
575,6,339,4.0,845553253
576,6,340,4.0,845555265
577,6,342,3.0,845553938
578,6,343,3.0,845555172
579,6,347,3.0,845555300
580,6,349,5.0,845553146
581,6,351,4.0,845554455
582,6,352,3.0,845555382
583,6,353,4.0,845553726
584,6,354,4.0,845555402
585,6,355,4.0,845553819
586,6,356,5.0,845553200
587,6,357,3.0,845553457
588,6,358,3.0,845555265
589,6,360,3.0,845555094
590,6,361,4.0,845554376
591,6,362,3.0,845553994
592,6,364,5.0,845553317
593,6,367,4.0,845553317
594,6,370,4.0,845553794
595,6,371,3.0,845554141
596,6,374,3.0,845554296
597,6,377,5.0,845553317
598,6,378,3.0,845554987
599,6,380,4.0,845553110
600,6,382,3.0,845554397
601,6,383,3.0,845554320
602,6,405,3.0,845554603
603,6,410,3.0,845553354
604,6,412,3.0,845554505
605,6,415,4.0,845554420
606,6,416,3.0,845554962
607,6,426,3.0,845554551
608,6,432,5.0,845553489
609,6,434,4.0,845553200
610,6,435,3.0,845553489
611,6,437,3.0,845554505
612,6,440,4.0,845553457
613,6,445,3.0,845555124
614,6,454,4.0,845553283
615,6,455,3.0,845554062
616,6,457,5.0,845553174
617,6,458,3.0,845555546
618,6,466,2.0,845553844
619,6,468,4.0,845553907
620,6,469,4.0,845555477
621,6,472,3.0,845555632
622,6,474,4.0,845553522
623,6,475,4.0,845554099
624,6,485,3.0,845553794
625,6,489,3.0,845554505
626,6,490,3.0,845554584
627,6,491,4.0,845554141
628,6,493,3.0,845555172
629,6,494,3.0,845554176
630,6,500,5.0,845553354
631,6,508,4.0,845553586
632,6,509,3.0,845553522
633,6,510,3.0,845555546
634,6,515,4.0,845553794
635,6,516,4.0,845554908
636,6,520,3.0,845553844
637,6,524,3.0,845554479
638,6,527,3.0,845553426
639,6,532,3.0,845554224
640,6,536,3.0,845556181
641,6,537,3.0,845554551
642,6,539,3.0,845553426
643,6,540,3.0,845554099
644,6,542,4.0,845554524
645,6,543,3.0,845554099
646,6,546,2.0,845554349
647,6,548,3.0,845554908
648,6,552,3.0,845553875
649,6,553,5.0,845553559
650,6,588,5.0,845553146
651,6,590,5.0,845553109
652,6,593,4.0,845553174
653,6,594,4.0,845553819
654,6,595,5.0,845553174
655,6,596,3.0,845554141
656,6,597,4.0,845553354
657,6,609,4.0,845555342
658,6,631,4.0,845555265
659,6,637,4.0,845555046
660,6,640,1.0,845555362
661,6,647,4.0,845555151
662,6,662,3.0,845556147
663,6,694,3.0,845555694
664,6,697,3.0,845556378
665,6,700,4.0,845556147
666,6,704,3.0,845555571
667,6,708,4.0,845554376
668,6,710,3.0,845556223
669,6,736,5.0,845553619
670,6,747,3.0,845555046
671,6,762,1.0,845555006
672,6,765,3.0,845555632
673,6,775,3.0,845556462
674,6,783,5.0,845554584
675,6,795,3.0,845556506
676,6,801,3.0,845556194
677,6,818,3.0,845555514
678,6,835,4.0,845556194
679,6,838,4.0,845555514
680,6,839,3.0,845556120
681,6,842,3.0,845555675
682,6,848,4.0,845556340
683,6,867,3.0,845556412
684,6,880,3.0,845556181
685,6,888,3.0,845556448
686,6,891,3.0,845556241
687,6,979,3.0,845556808
688,6,981,3.0,845556567
689,6,986,4.0,845556475
690,6,996,4.0,845556323
691,6,1004,4.0,845556506
692,6,1006,4.0,845556694
693,6,1042,3.0,845556462
694,6,1049,5.0,845556694
695,6,1064,4.0,845556579
696,6,1073,3.0,845555571
697,6,1082,4.0,845556278
698,6,1084,3.0,845555454
699,7,50,4.5,1106635993
700,7,58,3.0,1106635520
701,7,165,4.0,1106635987
702,7,356,5.0,1106635915
703,7,380,3.0,1106635937
704,7,466,5.0,1106635532
705,7,480,5.0,1106635917
706,7,587,2.0,1106635714
707,7,588,3.0,1106635971
708,7,592,3.0,1106635922
709,7,595,3.5,1106712636
710,7,648,4.0,1106635981
711,7,750,4.0,1106636810
712,7,780,4.5,1106635943
713,7,920,3.0,1106635685
714,7,924,4.0,1106712615
715,7,1101,4.0,1106635502
716,7,1183,1.5,1106712613
717,7,1196,4.0,1106635996
718,7,1210,4.0,1106635965
719,7,1219,5.0,1106635496
720,7,1220,4.5,1106635464
721,7,1240,5.0,1106712575
722,7,1246,1.5,1106635678
723,7,1270,5.0,1106635681
724,7,1584,5.0,1106635423
725,7,1610,4.0,1106635429
726,7,1617,3.0,1107127060
727,7,1784,0.5,1106635416
728,7,1917,4.0,1106635484
729,7,1923,1.5,1106635444
730,7,1954,4.5,1106635657
731,7,2019,5.0,1106713565
732,7,2324,2.0,1106712559
733,7,2353,3.5,1106635625
734,7,2529,5.0,1106635640
735,7,2628,1.5,1106712553
736,7,2671,4.5,1113542732
737,7,2683,2.0,1106635420
738,7,2701,1.5,1106713076
739,7,2762,4.5,1106635648
740,7,3114,4.5,1106635500
741,7,3354,1.5,1106713005
742,7,3408,4.5,1106712549
743,7,3578,1.5,1106636534
744,7,3623,1.0,1106712541
745,7,3793,3.5,1106635630
746,7,3869,5.0,1106635733
747,7,3916,4.0,1106636596
748,7,3994,3.0,1161738301
749,7,4223,2.0,1106635742
750,7,4246,2.0,1110855253
751,7,4306,4.0,1106635524
752,7,4310,0.5,1107127033
753,7,4370,4.5,1106712869
754,7,4643,1.0,1106635749
755,7,4844,1.5,1161738352
756,7,4874,3.0,1106635738
757,7,4886,4.0,1106636531
758,7,4896,4.0,1106636718
759,7,4993,4.5,1106636589
760,7,4995,4.5,1106636610
761,7,5349,3.5,1106636606
762,7,5378,0.5,1106635735
763,7,5459,3.0,1106712820
764,7,5464,3.0,1106636612
765,7,5618,5.0,1106713586
766,7,5816,4.5,1106635705
767,7,5952,4.5,1106636527
768,7,5989,4.0,1106636600
769,7,5991,4.5,1106712818
770,7,6333,4.0,1106636516
771,7,6365,4.0,1106712831
772,7,6534,0.5,1157949714
773,7,6539,4.5,1106636584
774,7,6863,4.5,1106712827
775,7,6934,2.0,1106712812
776,7,7153,4.0,1106636520
777,7,7155,3.0,1173051472
778,7,7445,4.0,1107473963
779,7,8207,4.5,1106713442
780,7,8360,3.5,1106636782
781,7,8368,2.5,1106636592
782,7,8373,2.0,1108602792
783,7,8636,4.5,1106636511
784,7,8665,3.5,1108602755
785,7,8666,1.0,1106779625
786,7,8798,4.5,1106636602
787,7,8808,1.5,1109746594
788,7,8865,1.0,1106713549
789,7,8870,3.5,1118025961
790,7,8908,4.5,1122333561
791,7,8949,4.0,1110757890
792,7,8957,4.0,1106636098
793,7,8958,3.5,1110173697
794,7,8961,4.0,1106636064
795,7,8965,1.0,1106636095
796,7,8970,2.5,1106636069
797,7,8972,2.5,1111552650
798,7,8984,4.0,1106636101
799,7,27741,3.0,1107474020
800,7,30816,2.0,1107127004
801,7,32296,2.0,1118026013
802,7,32587,3.5,1128486479
803,7,33162,3.5,1116550784
804,7,33493,1.0,1121041079
805,7,33794,2.0,1121041002
806,7,33836,1.0,1125442102
807,7,34048,3.0,1121041015
808,7,34319,4.5,1122333538
809,7,37741,3.5,1162163504
810,7,38388,3.5,1149548381
811,7,42002,4.5,1144806100
812,7,45517,4.5,1157066190
813,7,45668,1.0,1159225196
814,7,45730,0.5,1161738279
815,7,48516,1.0,1169687318
816,7,48783,4.5,1162163488
817,7,48997,2.5,1174263740
818,7,49272,4.5,1165876367
819,7,49278,3.5,1174263775
820,7,49824,3.0,1173051469
821,8,2,4.0,839463806
822,8,10,2.0,839463509
823,8,11,4.0,839463806
824,8,21,4.0,839463564
825,8,32,3.0,839463624
826,8,34,5.0,839463546
827,8,110,3.0,839463527
828,8,141,3.0,839464076
829,8,150,4.0,839463422
830,8,153,2.0,839463451
831,8,185,5.0,839463509
832,8,186,4.0,839463856
833,8,208,3.0,839463509
834,8,231,4.0,839463470
835,8,235,3.0,839464076
836,8,236,3.0,839463767
837,8,253,5.0,839463509
838,8,282,3.0,839463767
839,8,296,4.0,839463422
840,8,317,3.0,839463644
841,8,318,5.0,839463489
842,8,339,3.0,839463509
843,8,356,3.0,839463527
844,8,357,5.0,839463767
845,8,364,5.0,839463546
846,8,367,3.0,839463564
847,8,377,4.0,839463644
848,8,380,5.0,839463422
849,8,432,1.0,839463702
850,8,440,3.0,839463728
851,8,454,4.0,839463546
852,8,457,3.0,839463489
853,8,480,4.0,839463527
854,8,539,3.0,839463728
855,8,586,3.0,839463702
856,8,590,5.0,839463422
857,8,592,3.0,839463422
858,8,597,3.0,839463728
859,9,41,3.0,1044656650
860,9,187,3.0,1044657119
861,9,223,4.0,1044656650
862,9,371,3.0,1044656716
863,9,922,4.0,1044657026
864,9,923,5.0,1044657026
865,9,1095,4.0,1044657088
866,9,1198,5.0,1044656716
867,9,1270,5.0,1044657088
868,9,1674,4.0,1044656650
869,9,1987,2.0,1044656716
870,9,2011,3.0,1044657200
871,9,2012,4.0,1044657237
872,9,2023,3.0,1044656650
873,9,2300,5.0,1044657072
874,9,2901,2.0,1044656716
875,9,3173,2.0,1044656650
876,9,3735,3.0,1044657051
877,9,4131,1.0,1044657221
878,9,4558,1.0,1044656650
879,9,4993,5.0,1044657051
880,9,5218,4.0,1044656811
881,9,5378,3.0,1044656811
882,9,5447,4.0,1044656836
883,9,5451,4.0,1044656836
884,9,5481,5.0,1044656836
885,9,5507,1.0,1044656836
886,9,5841,1.0,1044657318
887,9,5843,3.0,1044657269
888,9,5891,1.0,1044657318
889,9,5893,4.0,1044657144
890,9,5902,5.0,1044656934
891,9,5952,5.0,1044656908
892,9,5962,1.0,1044657338
893,9,5965,4.0,1044657185
894,9,6001,4.0,1044657072
895,9,6044,2.0,1044657285
896,10,296,1.0,1455303387
897,10,356,3.5,1455301685
898,10,588,4.0,1455306173
899,10,597,3.5,1455357645
900,10,912,4.0,1455302254
901,10,1028,0.5,1455306152
902,10,1247,3.0,1455303518
903,10,1307,3.0,1455357613
904,10,1784,3.5,1455301699
905,10,1907,4.0,1455306183
906,10,2571,0.5,1455356378
907,10,2671,3.5,1455357517
908,10,2858,1.0,1455356578
909,10,2959,0.5,1455356582
910,10,3578,4.0,1455356591
911,10,4246,3.5,1455302676
912,10,4306,4.5,1455356595
913,10,4447,4.5,1455398321
914,10,4993,4.0,1455356385
915,10,4995,4.0,1455301798
916,10,5066,3.0,1455399329
917,10,5377,3.5,1455301898
918,10,5620,3.0,1455357578
919,10,5943,3.0,1455303078
920,10,5952,4.0,1455356588
921,10,6155,3.0,1455357557
922,10,6266,3.0,1455303070
923,10,6535,4.0,1455398379
924,10,6942,4.0,1455301621
925,10,7151,3.0,1455302670
926,10,7169,4.5,1455303046
927,10,7375,4.0,1455303057
928,10,7451,3.5,1455399289
929,10,7458,5.0,1455356656
930,10,8529,3.5,1455398107
931,10,8636,3.5,1455356713
932,10,8665,3.5,1455356327
933,10,8808,3.0,1455397936
934,10,8869,5.0,1455303064
935,10,8961,2.5,1455302401
936,10,8969,3.5,1455302697
937,10,8970,1.0,1455398160
938,10,30749,3.5,1455398096
939,10,31685,4.5,1455357602
940,10,33145,3.0,1455398153
941,10,33679,3.0,1455357626
