Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Label,original_label,Point_ID
0.13688852409643837,0.17556114998171757,0.4907968604322277,0.46707929487607847,-0.3970716634435466,-0.5919123128447105,0.1377728232962756,0.07900188958467358,0.34509123764071026,1.0,0.43848299967688553,0.48254582227299614,0.4560177742176781,0.18746117984624955,-0.12445397494607802,0.158341880389697,-0.2606222880245037,-0.21351777758991553,-0.2543322138142421,0.0564765669904288,3.0,3.0,10
0.9155353845061618,-0.6500934558753944,0.35400424342777614,-0.7006858037942311,-0.06446076453446858,0.20518587662032628,-0.02190013439321481,-0.6759742018787274,-0.17762693563715892,0.03258211110050646,-0.1332231915064066,0.14823924614279593,0.03298318425119651,-0.35539667471578285,0.809881896043559,0.11510295982152319,-0.7576561373114356,-0.06130589569408307,-0.3164191320643458,0.3320487262424352,3.0,3.0,11
-0.32082365784203515,-0.054148725434274514,0.29151090904793087,0.3847267422768603,-0.331935594961941,-0.3546347853585414,-0.2129122273273225,-0.47464375705463513,0.8763299001106488,-0.06752901876350381,-0.3663055147348834,0.4033605127789699,1.0,0.3462258405402088,-0.5819313644304832,-0.27152363950598457,0.5489312955659591,-0.38283901615775795,0.0726667298015824,0.30422566464997325,1.0,1.0,12
-0.3743058269208557,-0.03537428000050613,-1.0,-0.44303549235107087,0.016095425375698635,-0.7138138540620763,0.5335857115138598,-0.84314094450914,-0.06068229810145942,-0.16750347746574867,0.8208849146230928,-0.45275896092469736,0.5534196252712928,-0.07966084910956184,-0.3775801952198,0.05569386696823231,0.12511036145444443,-0.3441983191678649,-0.05895780408282314,-0.11060200921870367,0.0,0.0,13
0.03969251051478029,0.21002375317918753,0.6641928493389302,-0.5365033070216728,0.892151750877489,-0.9908055078351574,-0.09843780305316474,0.11435735901054178,0.24565197958044438,-0.4421696621603881,0.09622442219205318,-0.10981228800377574,-0.2626919536185739,0.27004061822925385,0.1309690624324238,-0.34367789810770477,0.40314865264768684,-0.017849120396318696,0.20254057932943748,0.2523680014419316,2.0,2.0,14
-0.33533691638852436,-0.20562148224140853,0.3750453442017685,0.2728844014069254,0.101169546441928,-0.1769378722326711,0.40792237546829724,-0.4453476243206018,0.3587076386248462,-0.28887410841095007,0.09202470458139378,0.46916464560493853,0.3961385510785549,0.2550036249195835,0.4913214121312084,-0.0968262589993516,0.31676649349413033,-0.23993024232092752,0.030558307292645637,-0.01934633698551158,0.0,0.0,15
0.033118587393852206,0.18724946589603508,-0.1646613728489016,0.9219135060435701,-0.2605911699218654,-0.7006016514977476,0.3655722432793467,0.21081856995108117,0.39143083228383335,0.013898134522432937,0.18228214248723762,-0.25685128881056873,0.04706185477188063,-0.3660461579368881,0.3658071557485596,-0.15493720951168677,-0.28152733867107105,-0.24392874252225516,0.061796605092809376,-0.17440644196842525,0.0,0.0,16
-0.3326412699095418,0.06773269140933635,0.2018694898323008,-0.21642775700115569,-0.06413262547538023,-0.13181934087722036,-0.5576314244244344,-0.832383346049118,-0.17896119079204853,-0.29297693010731973,0.32425971938221787,0.6061377632193197,0.411153490516478,-0.15055845494647668,-0.011897721574093412,-0.4507359020916135,0.03875760105923742,-0.23215981315302026,0.030048798922409414,-0.26864323196169426,1.0,1.0,17
0.20117355600989884,0.5060727576070374,0.0799231824943889,0.18150524272090918,0.3622843957782671,-0.380874385483039,0.03471091717890129,-0.15874981742732874,0.16776977101192747,-0.49696518857508665,0.19843127515635106,0.2506436109515877,0.6875251153986461,0.3157312665972525,0.8133918553734742,-0.36941650081656596,0.39232176057960544,-0.06242510363436926,0.6871148810171444,-0.26187241729767685,0.0,0.0,18
-0.3396051653436609,-0.21895532883543434,-0.614789228720461,-0.22466614811437657,-0.16992853485195747,-0.16393338884672648,0.0763913594419523,0.725277829722514,0.5300619928409078,-0.42547480435891516,-0.2070549512271851,0.24843245425935256,-0.6030403140907594,0.6791058840187685,0.44343517784631814,-0.2663168516024731,-0.6338228588523181,0.3585057453297851,-0.12383158891532164,0.4698717770765819,2.0,2.0,19
-0.6399056208563494,-0.218949336334487,0.11922569355245072,0.026155590849946675,-0.05643084300642509,0.02187599805457774,-0.4228580670519708,-0.2322639924979495,0.1773797418690395,-0.027626483041854666,0.5003101278196482,-0.3395589670896443,-0.7026396815678915,0.44838691526856933,0.12158416162200436,-0.36289487645065466,0.6617440019800402,-0.08675876030660024,0.33149675085911046,0.05134260753662723,2.0,2.0,20
0.8145033270991462,0.5817682044012891,0.031588241617682256,0.4310673074708069,0.3458443801023341,0.3151798903815619,-0.3864792809522448,0.1607196587656332,0.5759463653751935,-0.8563124247842323,-0.3322008446053065,-0.6722225887952404,-0.11369502492168526,0.215021290291052,0.5661219200521208,-0.07846887197718688,0.6924886177284169,-0.6246502302439788,-0.6829785634904875,0.007330916754089367,1.0,1.0,21
0.14734468038962278,-0.026250572658972793,-0.5953269980356695,-0.03344782229952603,-0.37019072536265063,0.04029057840825501,0.08519134301234965,-0.6105750420490963,-0.09204596073474214,-0.6013006083023839,0.16012474471353566,0.4169204936273647,-0.4472681451136016,0.12607379467993596,-0.2061351152722415,-0.3782424372090023,0.003625886420775437,-0.5006364902172951,-0.2783634015886196,-0.40119629300437,0.0,0.0,22
0.7762954750697864,-0.0031414563103999704,-0.12381048921836535,0.0992906604327195,0.067595320410053,-0.30998462275490524,0.17288857435404048,0.19461643461475098,-0.09911305920267366,-0.42507911689434663,0.0668190280868286,-0.7677703878962134,-0.6938276320602743,0.4855487311712734,0.6203043916157482,-0.19019862580369828,0.27493573649846303,-0.016428445095428845,1.0,0.42758555396279685,2.0,2.0,23
-0.05637541407420277,-0.3400628437024257,-0.4363999791442097,0.09468520151165061,-0.168906941212698,-0.7824303003822259,-0.27370859593248964,-0.6777783420129064,0.8430585744659922,0.10623641713301923,0.1841599784492185,0.6078065269117248,0.04779005635557998,-0.4427560460756188,0.5740119946078641,0.08225146705832542,-0.3655686542262655,-0.19680327247594498,-0.3916710154898245,-0.4673291879169741,0.0,0.0,24
0.3630532473073853,0.6341614446626671,-0.36473435678654975,0.2521257683878446,-0.13008808761406232,-0.4146594026693111,-0.25451655141490237,-0.5745754900861473,0.14688635902478064,-0.5180873058397376,0.3064877221049127,0.051233722944765914,-0.09951107921557467,-0.4620371901552227,-0.2238072013809438,0.15710470820221234,0.2449149689367902,-0.4798918165102608,-0.04856550123393899,0.29591195332175935,0.0,0.0,25
-0.6697395159216976,0.16963603176890185,-0.11101976394439039,0.25546697386819295,-0.17144389355609657,-0.9329118792048481,-0.6212016327607696,-0.1419131814273682,0.23661563094911142,-0.5448330273702986,0.46822779155039407,-0.5348374561161952,-0.019010375083505116,-0.5884628660583899,-0.2523267743064497,-0.08769965255845213,-0.2953852616017997,-0.26664500623629284,0.2706128891447013,-0.17911541945058695,0.0,0.0,26
0.32704873152164526,-0.3992878673207775,0.30006646625434397,0.6368963665428975,-0.7988084262743657,-0.5364869001950328,0.15974840529768897,-0.2610421392270468,0.28395415675495594,-0.4353473620296523,0.22570589910572925,0.012882376209705892,0.5555702641009805,0.02207369446722729,0.12359349339700465,-0.2465045412823048,-0.14742135679362844,-0.2839070902144547,0.055293348333471215,-0.12335885200693797,1.0,1.0,27
0.10982607762053909,0.6906041046405937,0.41773577253824423,-0.1371964707020561,0.5499628661590272,-0.3835703076092023,-0.7666438835694255,-0.6429302422435539,-0.6685392794399728,-0.3433089377630598,0.1957548503029667,0.6792769394002365,0.1640038825028889,-0.17520677638743032,0.31044556614471275,-0.868638609879414,0.13961866776757592,0.14885231474295124,-0.6038680763974296,0.4362326450507197,0.0,0.0,28
0.12921257698994215,-0.15635079550493192,0.3355677391819587,1.0,0.17563129321941484,-0.12545968529416474,-0.20739169460419693,-0.567864847464506,0.47904226666237215,-0.5272497862034747,0.2191053153982121,-0.1042314050148978,0.2348111566881621,0.055087523190525234,0.38952264283427707,-0.2804384590084451,-0.0610057061116549,-0.48032639106796715,-0.23987871966242635,0.1621287721196154,2.0,2.0,29
0.2957322966874023,-0.3287136862365291,0.4172121761910881,0.5992641632413434,0.2606694594000747,0.5150327010532414,-0.3187729747616844,-0.7551514372332468,-0.6294223763865252,0.3302172690978735,0.4751577321558642,0.04928901949043074,0.14213629100836234,-0.5528301831368482,0.9245486206226439,-0.05940767788995416,0.08952314381575799,0.13263455579856487,0.08575460033063886,0.10726302291510681,0.0,0.0,30
-0.32000943367721035,0.1451893227788963,0.766240677685619,0.5947894117710959,0.6939056677669808,-0.4241337264763989,-0.39522226445860853,-0.224392960173607,0.14994669418382323,0.18372204818905824,-0.5559201082445524,0.6258497704823713,-0.061819143323256,-0.2617731816324309,-0.3892045151742962,-0.6762927507273139,0.3728145330515005,-0.10199051193345388,-0.5374868678640841,-0.43595787446055756,2.0,2.0,31
-0.13908656560785615,0.5524154521796367,0.027924542842845623,-0.6526998411389796,0.01860177894828796,-0.3303386250454685,-1.0,-0.19047920016521847,0.028158641863904377,0.03863677314197633,1.0,0.4792720324334052,-0.11345373741866216,-0.5449296803851383,0.9730310216378488,-0.08361270357400974,0.051633717913470045,-0.13703171092994482,-0.013812444613088948,-0.02443083658524925,0.0,0.0,32
-0.233738895367249,-0.2010913227980945,0.10612634335579685,-0.23240437351078191,-0.1529307619277117,-0.181223547891324,-0.13499198952239144,0.5487274346165192,-1.0,0.18274335443373246,0.7351291945455154,-0.6846468894131286,-0.1478201624804203,-0.23867545007468194,-0.539432735361029,-0.3730364363148637,-0.3946725694680725,0.5017724576184104,0.24576219767167573,0.4819376499425889,2.0,2.0,33
0.2816796995030566,-0.39906510719541677,-0.06340896716381628,0.21989598560456325,-0.33995266632289844,0.05732994919331369,-0.12980181297535576,-0.3425274250518038,0.4283251092689202,-0.05320893228767609,0.02907258117133593,0.4911895553651868,-0.49166448944452057,0.17268949977840098,0.2206657968988439,-0.21112145844888097,0.1755446571864372,-0.5782652922115061,0.24166183523634732,-0.0389296195886375,2.0,2.0,34
-0.21347006946067193,0.34158121483531656,-0.12540259486788385,-0.6112353029563385,-0.4627904634884994,0.015253104961262975,-0.4982422812536096,0.6677002582619558,-0.758241621257573,0.4032773772865432,0.28037309172861624,0.034329382014105736,-0.24199464350887934,0.08236558094650492,-0.01897149880830562,0.27740264812847193,0.09144126146591836,-0.0743066049165344,-0.21148536969485687,0.006830982207022718,0.0,0.0,35
0.11699905782635,-0.5966729285200463,-0.34736524945777214,0.3310834382495258,0.1715915006754949,-0.2954385216079445,-0.03814038935541486,0.00015940830772942505,-0.10304657227626302,-0.4988954566859003,0.27370719356626605,-0.2863564662504865,0.20187521271103703,-0.7932617510159243,0.38633716940991114,0.05932240647837239,0.147721273256485,0.2250263398232779,0.5025927079213366,0.38996154420020646,0.0,0.0,36
-0.7379676953273845,-0.45025097048597706,-0.09798653236561594,0.01700730061085154,0.29894332709578175,-0.5085041847840897,0.021488868829062868,-0.523055077039059,-0.1335332079981133,-0.7279624360468059,-0.21795897041420864,-0.4221410834686198,-0.4426799294570254,0.35504849829210405,-0.36538064252829583,0.8061165368877696,0.24189887826677214,-0.061887808441646985,-0.38559669358574156,0.27764539250292164,2.0,2.0,37
-0.23452508177262432,0.026356478084474944,1.0000000000000002,-0.036487039277772526,0.5308888979909894,-0.4996287948245939,-0.05706444273659672,0.6752932563717238,-0.14009686637609997,0.44556226804761634,0.4986129473410701,-0.13507908094840282,0.30625895107574297,0.3212655458532234,0.2315731760264783,-0.6470293484905459,-0.2424891036949577,-0.21736558225440827,-0.10971730136034208,0.2491648349604716,3.0,3.0,38
0.06523144318693208,-0.469214587120658,0.24849009921205267,0.27297876786384045,0.3144151077462385,0.2019727978795154,0.25073348805424955,0.05309844529191099,0.09646171654639879,-0.8206673055835221,0.37641514152992994,0.14504900801404608,0.13822936224038185,-0.6158485657603963,-0.41540170611761973,0.26006249273916926,0.03040620757969581,0.11671622122528813,-0.07355678977786662,0.037837804580874934,1.0,1.0,39
0.3678703758432529,-0.1906129966297101,0.15055531434726355,-0.1968660662186914,-0.050713402527930995,-0.344673253729032,0.034017074903121,-0.39182777060727125,0.6597832546536826,-0.541293498902135,0.10556085749960475,-0.090436449277008,0.685585235324083,-0.0020347102957853913,0.38735877159914733,-0.6177547449955271,0.15209522617138194,0.19156124986767553,-0.05456516063027084,0.40823993031726524,3.0,3.0,40
-0.21130763220854543,0.46411367536119075,0.9099567065997809,-0.15331910942424432,-0.05475520638583076,0.34851184756715003,0.5148682707140457,-0.41275294402813345,-0.052245712572427605,-0.3178893135852301,-0.40302040857387234,-0.2646342233779122,-0.45584345015196015,-0.4038072494653824,-0.0178507672455801,-0.02310379465637591,0.6614854341716461,-0.4873712079628053,0.2628810416099958,-0.04933178845107933,3.0,3.0,41
-0.025158301483894308,0.21433856627799952,-0.2696373662775463,0.17305220604245064,0.1699708452807811,-0.029407696376358317,0.057763124159669,1.0,-0.14467377380447943,-0.40873954116973477,-0.08611349561757398,-0.13253673486417727,-0.285054849454466,0.4114488910450609,0.5350233528960302,-0.3014371870375412,-0.28424936844879445,0.041168145638905695,-0.2778614704576906,0.2535492321473407,0.0,0.0,42
0.07526738554169632,-0.5305592492628194,0.650916076744221,0.7920611760406961,-0.11618713665347857,-0.375557615317329,0.056592998669348527,-0.006066671484993957,0.4060561569048913,0.5176541051386709,0.10992114131105346,-0.22085763793833035,-0.630555293523776,-0.38844734566455497,-0.017258864382452277,0.5164199620756205,-0.15933010951027615,-0.04788046062100326,-0.08930218021737812,0.4521968034673338,1.0,1.0,43
1.0,-0.19565389043466153,-0.05131495028732136,0.4628570740024771,0.35925385753721417,0.5031993841664866,0.16217705607159183,-0.33516105148806075,0.37721314081631574,0.18901241267543223,0.5481408825383165,0.25401747347638204,0.5084869232996376,0.40323266958469617,0.5204547310696754,0.12021723439243037,-0.020222406042012864,-0.07559690161336108,0.3410731468363666,-0.26496137272524767,3.0,3.0,44
0.14122008644651918,-0.1488870369718902,0.12732764072251856,0.5654616106011874,0.1790218276857518,-0.20481809504645287,-0.5263779719417296,0.1892777945803017,0.400507541108686,0.5734484681087308,0.05244065223225047,0.1492183113577068,0.12789359785196375,0.5732810472804053,-0.04087874086841192,-0.007610837413426053,0.28737412939988993,-0.06125022552311177,-0.2406319552147278,0.0966078965999011,0.0,0.0,45
0.42172586271809887,-0.3641977362540324,0.16325886964908398,-0.3010272653585859,0.5476980720623001,-0.8221256991603131,-0.24265959455916364,0.014215102807538571,0.7913890002359905,-0.2391341075673179,-0.05626367661118503,0.7537396051360337,-0.6625447974114499,-1.0,0.1625030933892304,-0.27768535796685145,-0.35921310027203435,0.12637373539249253,0.002275956406949886,-0.17453306951508718,3.0,3.0,46
-0.5149147223821865,0.28154501118913333,0.3415729987206604,-0.037851633170105536,0.7869793839330557,-0.643927931417831,-0.5850636203497437,-0.49294444033760554,0.10690446759325267,-0.1264556188476882,0.08167589973338307,0.1975598385919648,-0.571051224455757,0.5175831074586519,-0.035884769313234255,0.28224137115963166,0.18213000601040652,0.03589546735084137,0.11699041592978077,0.18730854177253642,3.0,3.0,47
0.25026545638412667,0.4368435184386874,0.1851680718100126,0.3160795919194088,0.07589183415855305,0.34329404740098535,-0.284271655728928,0.6895907034345101,0.10921059623519369,-0.7367531837792451,0.2439453144813457,-0.1782119300721251,0.4032295023356196,-0.3558231444697919,-0.1741925725362874,-0.7574400462713393,-0.13341113225754064,-1.0,-0.6409311851128128,0.2991404355897762,0.0,0.0,48
0.3071965242020267,0.12954342195401547,-0.2159444058437422,-0.015313455078080684,0.10752221946033358,-0.6786470021439575,0.48788488446363165,0.2514719769624367,0.03239457518518929,-0.20536366680069995,0.2792155564815939,-0.6731328918404771,-0.10334328855144781,-0.36805534342385027,-0.3852211606153323,-0.2012855630738999,0.7595914165063158,0.10209538102275717,-0.2845324645617632,0.23196683540428342,0.0,0.0,49
0.5513326172202182,0.29928750104956037,0.13797534754433127,-0.27773604276943664,0.3652513376506392,-0.06832938124591537,0.27243779940002466,0.13658382219355336,0.5721771688474819,-0.41028459533292483,0.7664586857965991,0.14137967231663606,0.9781619431412274,-0.37105652517242915,0.6548767930900563,-0.03565670215450134,-0.21243682424374044,-0.3023648682334368,-0.19625954413000724,0.17888908625623445,0.0,0.0,50
0.20256183260276983,-0.21021858525479187,0.10902176433047539,0.9437591207863685,0.7432449637418448,-0.051481774537061264,-0.03120818576980411,-0.10778390209524935,0.38692660957379554,-0.5880233680074537,0.07458459410562845,-0.5374068472802459,0.1976703235493038,0.18571331143485148,-0.1882512379361112,0.44015253970003765,-0.4403904040070191,-0.6549555380106693,-0.0045333249270773646,0.40166601954229897,1.0,1.0,51
0.6645650528038549,-0.1711756675176499,0.489290173771727,-0.011283176589008459,0.04545183205808234,0.12444836921775826,0.18640480046558827,-0.9125180790625521,0.7535840393347195,0.2879466804745501,-0.0871776761296017,0.21347233742146998,0.24181975793853105,0.02467881341676459,-0.21375183207294968,-0.33631770591426124,0.03596311532976526,0.2933653369973812,0.10778165655487726,-0.10534516696988816,3.0,3.0,52
0.30158550178068566,-0.9837753495190307,0.5134517376315244,-0.7563028025754006,-0.024252785185754355,-0.6634289631418503,-0.5032908717651041,0.38593932590305835,-0.0724323293482001,-0.08884708015361897,0.16704823603288466,0.24302075783876154,0.047535602917858855,-0.6184498208726049,0.3738416278991723,-0.27481626176701224,-0.5716884844105982,-0.2823093469042872,0.44462617259673887,0.3312578027486963,0.0,0.0,53
-0.1442065693789587,-0.13389732338626859,0.006535149075697078,0.915064491697192,0.2491020232670158,-0.05395239272302388,0.3202913902538016,-0.05144862534441086,0.016217044088778332,-0.28674411757301854,0.1562048005545813,0.05596798313224638,0.35060152061354843,-0.06228227614647164,0.27368117479123355,-0.1319983842739625,0.07731492498675285,-0.8469230042749631,0.238952274703518,0.1511095874201802,2.0,2.0,54
0.3916357104511532,-1.0,0.8373793407535157,-0.05555028920871319,0.5157993700817038,-0.632059080396919,0.17239519863633324,-0.664433126904973,-0.13873814603335877,0.4825942219870645,0.10388660490844259,0.14859362207052995,0.4169316562578387,0.12258888827899517,0.05247623969954063,0.02210467092440216,0.9999999999999998,-0.1490762816077975,-0.01275165427798064,0.40293777172087997,3.0,3.0,55
0.4344166854224667,0.3885150726098121,0.3376184184193658,-0.49498230599501336,0.7086846674402998,-0.6739200066914364,0.06253353382573912,-0.5225299092378484,0.0990224590819122,-0.09531472407979269,0.32885076393562085,0.2229719475673042,0.7632290768585772,0.1050291830752097,-0.0974359603324575,0.2292660275021141,0.5181957725122672,-0.5698124572362836,0.1267149731459165,0.2779539748862523,2.0,2.0,56
-0.12387819925451149,0.45267423147109453,0.06568669436483221,0.060575573954579465,0.04528859089717785,-0.2169538526468,-0.43300852882866536,-0.8478417265556834,0.8037016722107455,-0.5239241918737095,-0.2479046130532112,-0.7137452260605226,-0.28578811337584464,-0.6351554392492103,0.6191826196727659,0.2450781769661523,-0.22701557043617715,0.681635395047921,0.26198121092419036,-0.08897198490733516,1.0,1.0,57
-1.0,0.7638987563204529,-0.361633318530576,-0.7149988227740576,0.48436022554596425,0.7364344553888258,0.44568655548710545,0.10277886959732796,0.3789548293248586,0.09594730077598768,0.5210973658096989,0.17178450369811604,0.06028546264666179,-0.11000200303993268,-0.2911287367024443,-0.20113853506478074,-0.6258144996874666,-0.16371977476630906,-0.43142852805081666,-0.3674762278060921,0.0,0.0,58
0.06610410640966458,0.45821548223677655,0.43400505030670145,-0.682198204042588,-0.2545726033113952,0.14690930349407827,-0.3927010279775668,-0.2712827493252967,0.3599629586293822,-0.5681743384868405,0.23395938822881113,-0.4157179395800479,-0.2682814176504924,0.049304707756639976,-0.6099034504854492,0.04821524458588988,0.03831123214363674,0.07032306217319251,-0.0047225473585155164,0.515048591746158,2.0,2.0,59
0.04435083515145832,-0.16115147312311318,0.15957966820142078,0.24351103171303068,0.12678788488249082,-0.20711678307563197,-0.2933398355325909,-0.47918428723848705,-0.4696288942292507,0.4226423815629414,-0.35882747670427984,-0.1825234153089783,-0.32278403480929874,0.28892297761179875,-0.11673390468622302,0.32734609501470713,-0.22119725497761933,-0.028027923927893772,-0.3774987370048536,0.7943577668611583,1.0,1.0,60
-0.47802664320986055,0.0902212868469463,0.3359107677886286,0.18679874363770566,0.04080261155387199,-0.2741372296443867,-0.029150795303665378,-0.23445678052119123,0.5357785049533941,0.590680093693468,-0.05727077830350735,-0.4287312750688108,-0.02934944401545736,0.9908451925618438,-0.31001518952889795,0.4626727176797105,0.711970132950948,-0.3274303380579684,0.11671443916249369,0.609553530727019,0.0,0.0,61
-0.1563329348268263,-0.0843599645415134,-0.08311494220811821,-0.4388177665981283,-0.12958681447791398,-0.704436819824193,-0.03259678763069895,-0.5299762922504319,0.22559639940395315,-0.7823658112500622,0.3330346930495405,0.3726860972134729,-0.9166746619542793,0.07191683535637439,0.4617589093717125,-0.5223494180158923,0.7099347048813507,0.022325983474666078,-0.331631052166822,0.007251745908333662,2.0,2.0,62
0.2166840120074951,0.01071274408863454,0.3031525795323584,-0.3976153416972743,0.17103896636571037,-0.7790719656692269,-0.08407040323492487,-0.5935108981794626,-0.18622010647968867,0.2354522213085346,0.667128901625633,0.2910684732151363,-0.4969030894463704,-0.21574761272755394,0.4562227970402244,-0.05508699742103573,0.9666269815658295,0.013083664277013574,-0.015936514203168883,-0.08335191798521491,2.0,2.0,63
0.04765996474103229,-0.06697990885766036,0.3615364486007322,0.42455579225260753,-0.1797910656852456,-0.7466333041469951,-0.695117195954395,0.07625308775541106,-0.34249652437642775,-1.0,0.3583844226298485,0.9762849047136744,0.008934361535836155,0.26541137216473576,0.026416819447363515,-0.13828213332004702,0.4108787484200427,-0.23274090390885815,0.010578334491782249,0.14224379434448586,1.0,1.0,64
-0.2713123510793929,0.32220971538396403,0.05710105081651595,-0.3253871872028913,0.3058658506767167,-0.5764338162600401,-0.034687588438830685,-0.1690490756645986,0.5876175288128811,-0.04211389796066234,0.17666717895362183,0.3669527479838095,0.6591486165957936,0.14847309193531055,-0.0007395398608300852,-0.5576857132823274,-0.37662902554417077,-0.2381170853224921,-0.29802272458224477,-0.03966960776261996,0.0,0.0,65
0.017064737069483416,0.16498844030238158,0.09311368401891595,0.21863783067379505,0.13252188744107785,-0.9999999999999999,-0.37741511072140865,-0.23307425177721042,-0.3876703255904841,0.003538812828717708,0.8601967952625422,0.5128067593434309,-0.08763391471006998,0.537148419277542,0.0518108071340615,-0.2206438714121226,-0.19734886712572908,-0.23712636176609925,-0.2201301689723707,0.08814153593679896,0.0,0.0,66
0.058416533642926094,-0.014096978896046775,0.26805116702186904,0.5270083528778904,0.4575466995757169,-0.8070672776592457,-0.9493567171723012,0.2784910228711275,-0.45445036129613403,-0.2971029921612611,-0.32642538652398956,-0.5859270730673652,0.2639079844511265,0.2323582340453041,-0.22370806556890832,-1.0,-0.17069435685605683,0.012539279061082764,-0.6039825643704297,0.09277054129223572,2.0,2.0,67
-0.011568344134005315,0.18185441801937752,0.15864294356374575,-0.4205611685237818,0.5482580458863304,-0.28542796676764537,-0.05434252394369099,-0.6074385826598332,-0.06205787124924633,-0.5377192415169679,0.1116790507953016,0.6921061124090502,-0.6271008646239702,-0.7561729440014109,0.5542730596493814,-0.17646718268213912,-0.21944383469743634,0.24560078489144876,-0.2966514074910971,0.6802251499192233,2.0,2.0,68
